video_id,dataset_name,source_type,dataset_version,pipeline_version,original_path,processed_path,video_path_mode,validation_status,processing_status,preprocessing_status,type,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,weather,no_frames,duration,height,width,fps,file_size_bytes,file_hash,annotation_available,split,split_in_distribution,split_geo_aware,rollover,region,scene_layout,day_time,quality,annotations_path,map,camera_position,annotations_start_offset,is_duplicate,duplicate_group_id,processed_at,media_type,metadata_source,weather_confidence,day_time_confidence,channels,codec,generated_at
picek_real_1d5a73d8bf4b,picek,real,1.0.0,2.0.0,real_videos/ftk_fSc4haM_00.mp4,real_videos/ftk_fSc4haM_00.mp4,reference,valid,success,processed,t-bone,5.200000000000001,130.0,0.5920095566606638,0.2791989837530246,0.5276727121536775,0.2409637646769801,0.6563464011676501,0.317434202829069,normal,357.0,14.4,720,1280,24.861,1985552,0109293bc8889d37b32810d9f55efbf912b6649b18710c2f0d884cb974440b7f,False,test,test,train,1.0,World,signalized_intersection,night,Good,,,,,False,,2026-07-21T18:05:48.799188+00:00,,,,,,,
picek_real_e58b54e86e41,picek,real,1.0.0,2.0.0,real_videos/BgdKGnFqz0I_00.mp4,real_videos/BgdKGnFqz0I_00.mp4,reference,valid,success,processed,t-bone,5.033,125.0,0.4524462830291597,0.407348201981402,0.4223320776008147,0.3898923529545982,0.4825604884575047,0.4248040510082058,normal,240.0,9.633,720,1280,24.845,905507,0b6e08ac0415b189afcd742ecee456fbc23f7e8da8e092cf26439e8f4540c995,False,test,test,train,0.0,World,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.799233+00:00,,,,,,,
picek_real_d9eb52b6306f,picek,real,1.0.0,2.0.0,real_videos/LiM5LPSZoow_00.mp4,real_videos/LiM5LPSZoow_00.mp4,reference,valid,success,processed,t-bone,3.583,53.0,0.3515483745457829,0.8551715749831462,0.2090389131978161,0.7104779111624928,0.4940578358937497,0.9998652388037996,normal,448.0,29.917,720,1080,14.967,1955417,9ec6b6d5d8df4b0b33cddb94b4648f63fd9ac0a6cfb2d616426269a472c0bb27,False,test,test,test,0.0,Alabama,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.799273+00:00,,,,,,,
picek_real_f343bf000977,picek,real,1.0.0,2.0.0,real_videos/F0NHENn-HS4_00.mp4,real_videos/F0NHENn-HS4_00.mp4,reference,valid,success,processed,rear-end,2.533,39.0,0.4808843348710184,0.2632764492858974,0.4548809615958884,0.2243323496798747,0.5068877081461485,0.3022205488919199,normal,314.0,20.9,1080,1620,15.048,4760564,8b7ae36b98297727a2247230508bc4015ebe69cbe074553f22cc1642e2673cbd,False,train,train,test,0.0,Alabama,highway,day,Fine,,,,,False,,2026-07-21T18:05:48.799311+00:00,,,,,,,
picek_real_4ca9ba60db87,picek,real,1.0.0,2.0.0,real_videos/maJsgJsapH4_00.mp4,real_videos/maJsgJsapH4_00.mp4,reference,valid,success,processed,rear-end,7.0,69.0,0.6096918196754824,0.5378166286112214,0.563505596587367,0.4677585082505641,0.6558780427635977,0.6078747489718785,normal,299.0,30.0,1080,1920,9.956,5252679,e7709c542f5f596ab213446486dec252efebfbc75f7ab5f451466eb19ee3bf26,False,validation,train,test,0.0,Alabama,highway,day,Poor,,,,,False,,2026-07-21T18:05:48.799350+00:00,,,,,,,
picek_real_43db54c0f2c4,picek,real,1.0.0,2.0.0,real_videos/iA_u73BG4ZM_00.mp4,real_videos/iA_u73BG4ZM_00.mp4,reference,valid,success,processed,rear-end,3.867,116.0,0.6292818862901115,0.5086121098732587,0.6068059391282048,0.4933368947293788,0.6517578334520181,0.5238873250171385,normal,900.0,30.0,720,1280,30.0,3647516,aa2815011024f688ee2593ea6c00b620f982e941a588cb107a1980f22d7bee4b,False,test,test,test,0.0,Alabama,highway,day,Very_Poor,,,,,False,,2026-07-21T18:05:48.799384+00:00,,,,,,,
picek_real_887bf8224947,picek,real,1.0.0,2.0.0,real_videos/maJGw3hQs_s_00.mp4,real_videos/maJGw3hQs_s_00.mp4,reference,valid,success,processed,t-bone,3.125,31.0,0.3325338358948649,0.3033578948235349,0.3026541602830316,0.2858622233397235,0.3624135115066982,0.3208535663073462,normal,299.0,29.917,720,1280,9.986,2330492,09b904ad984de9d6e3662c3ebc4cceb16eed698a87092dc774c5142030fb0b54,False,test,test,test,0.0,Alabama,simple_intersection,day,Very_Poor,,,,,False,,2026-07-21T18:05:48.799415+00:00,,,,,,,
picek_real_4dec00da8574,picek,real,1.0.0,2.0.0,real_videos/aPsS_HaokoU_00.mp4,real_videos/aPsS_HaokoU_00.mp4,reference,valid,success,processed,t-bone,5.375,80.0,0.4188969045316456,0.8820730267578665,0.1854534116349978,0.7644258511373445,0.6523403974282933,0.9997202023783884,normal,325.0,29.708,720,1056,11.082,2574213,869953bff892fdc052b9a49966872bd3f0ea7a2c3afad967eec64a7240f063b5,False,test,test,test,0.0,Alabama,signalized_intersection,day,Poor,,,,,False,,2026-07-21T18:05:48.799446+00:00,,,,,,,
picek_real_d797d9904ee8,picek,real,1.0.0,2.0.0,real_videos/aF2Hbp8C23A_00.mp4,real_videos/aF2Hbp8C23A_00.mp4,reference,valid,success,processed,rear-end,3.042,45.0,0.3648590828435604,0.4844132335652447,0.3349133489363249,0.4445838485955938,0.3948048167507958,0.5242426185348955,normal,145.0,9.708,720,1280,14.911,636056,d849a09815bc06828445532d9a5d21a1b12b7f4f1fd2799dfa0eb30d0e5471c3,False,test,test,test,1.0,Alabama,signalized_intersection,day,Poor,,,,,False,,2026-07-21T18:05:48.799649+00:00,,,,,,,
picek_real_0e83abec43cf,picek,real,1.0.0,2.0.0,real_videos/82sQ7N-aHOw_00.mp4,real_videos/82sQ7N-aHOw_00.mp4,reference,valid,success,processed,t-bone,1.0,15.0,0.0620685056063778,0.3853440485705879,0.0517787880512138,0.3771200437646905,0.0723582231615418,0.3935680533764853,normal,234.0,15.624999999999998,720,1080,14.96,942203,f85ae0ecd1339f7f027471fe0334feb404f8b31a24662845b84924f93d23babb,False,test,test,test,0.0,Alabama,grade_separated_intersection,day,Poor,,,,,False,,2026-07-21T18:05:48.799726+00:00,,,,,,,
picek_real_a7d762b32523,picek,real,1.0.0,2.0.0,real_videos/bJMc3sNP2AU_00.mp4,real_videos/bJMc3sNP2AU_00.mp4,reference,valid,success,processed,t-bone,2.133,32.0,0.8036804152152286,0.2234744851718797,0.7857313607200345,0.2042566823760443,0.8216294697104228,0.2426922879677151,rain,99.0,6.6,1080,1620,15.075,971306,e10e49d278e01e8fd37210e30808c0d8d9f6325bd8ca18a7e59f3d14cf67d16b,False,test,test,test,1.0,Alabama,highway,night,Poor,,,,,False,,2026-07-21T18:05:48.799766+00:00,,,,,,,
picek_real_b0d2fedf05e0,picek,real,1.0.0,2.0.0,real_videos/XaqA-uzqeNc_00.mp4,real_videos/XaqA-uzqeNc_00.mp4,reference,valid,success,processed,single,2.25,34.0,0.2639041388478492,0.4779374191328766,0.0718687313706068,0.2726721238902748,0.4559395463250916,0.6832027143754784,normal,121.0,8.125,720,1080,14.939,956322,0238f63c8c7edc7d78911c0524c144906344a6c4fac349df99d5206b88055eec,False,train,train,test,0.0,Alabama,highway,day,Fine,,,,,False,,2026-07-21T18:05:48.799821+00:00,,,,,,,
picek_real_efc434505bd8,picek,real,1.0.0,2.0.0,real_videos/gp_9zTMpVrs_00.mp4,real_videos/gp_9zTMpVrs_00.mp4,reference,valid,success,processed,single,1.917,29.0,0.6037132304533743,0.2656417927066395,0.5896802021692171,0.2468640978135732,0.6177462587375314,0.2844194875997059,normal,421.0,28.042,720,1056,15.027,2817766,d30b88779c2e58e14859af5b7660fb529de90583e3f2bb15741d678b15fabd48,False,test,test,test,0.0,Alabama,signalized_intersection,day,Very_Poor,,,,,False,,2026-07-21T18:05:48.799865+00:00,,,,,,,
picek_real_d23d29154c26,picek,real,1.0.0,2.0.0,real_videos/B_nBw3PcHXg_00.mp4,real_videos/B_nBw3PcHXg_00.mp4,reference,valid,success,processed,rear-end,4.833,75.0,0.7201624579988579,0.3734230537510659,0.6817286690202561,0.3422985551453458,0.7585962469774599,0.4045475523567858,normal,475.0,29.933,1080,1920,15.884,17134501,1f24704035573760e90787c62fe4e1c3cab9435fb539bb9e8568447c9db777ae,False,test,test,test,1.0,Alabama,signalized_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.799900+00:00,,,,,,,
picek_real_8993d8be1ee1,picek,real,1.0.0,2.0.0,real_videos/jq-5EaxSR3M_00.mp4,real_videos/jq-5EaxSR3M_00.mp4,reference,valid,success,processed,t-bone,3.208,48.0,0.4811861695894066,0.2887252740192682,0.4432945085758553,0.2462816635600726,0.519077830602958,0.3311688844784637,normal,449.0,29.958,720,1080,15.0,2422505,4bf881d850802d108cf8fd0afb9ed442f333b67090b8f2e0515b6acde81d40d9,False,test,test,test,1.0,Alabama,highway,day,Poor,,,,,False,,2026-07-21T18:05:48.799933+00:00,,,,,,,
picek_real_301f350101e5,picek,real,1.0.0,2.0.0,real_videos/4jVVNw9AF2s_00.mp4,real_videos/4jVVNw9AF2s_00.mp4,reference,valid,success,processed,t-bone,5.667,84.0,0.2400449202880362,0.340595002519784,0.2023926244501817,0.3147477495565335,0.2776972161258909,0.3664422554830345,normal,448.0,29.958,720,1080,14.925,2271034,0b81d21c0f8676564fcb6a40eb081de56d52587eb555cb403df770bbef7244b2,False,test,test,test,0.0,Alabama,signalized_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.799971+00:00,,,,,,,
picek_real_444f2c5ca061,picek,real,1.0.0,2.0.0,real_videos/FR3eYZzgeJY_00.mp4,real_videos/FR3eYZzgeJY_00.mp4,reference,valid,success,processed,t-bone,2.875,38.0,0.6272805098797243,0.9001957262229705,0.4637107547566143,0.8005715104973542,0.7908502650028342,0.9998199419485868,normal,365.0,29.958,720,1056,12.149,2189750,daf93379559a5876ec07c845d1b9d5ccde09dfcd87e973771353d92e58cd8836,False,test,test,test,0.0,Alabama,signalized_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.800008+00:00,,,,,,,
picek_real_cf191b108098,picek,real,1.0.0,2.0.0,real_videos/ApyekBAgfg8_00.mp4,real_videos/ApyekBAgfg8_00.mp4,reference,valid,success,processed,head-on,4.0,60.0,0.805731281813752,0.6415995078476221,0.6761304619984891,0.5365445243197124,0.9353321016290148,0.7466544913755317,normal,448.0,29.958333,720,1056,14.946,2229859,7f66c7b1eee8e7ea68d2b2f8a97733bcb6280b0301725998e5bbedb52013148d,False,train,train,test,0.0,Alabama,signalized_intersection,night,Good,,,,,False,,2026-07-21T18:05:48.800045+00:00,,,,,,,
picek_real_84b8d8791cff,picek,real,1.0.0,2.0.0,real_videos/Mem77KKhF8c_00.mp4,real_videos/Mem77KKhF8c_00.mp4,reference,valid,success,processed,head-on,1.208,18.0,0.0852216658886368,0.6975185464801972,6.409429238259452e-05,0.5688346362955085,0.170379237484891,0.826202456664886,normal,438.0,29.958,720,1056,14.654,1652665,a76df79c289d3e6b4e9c19f30d5fc7c78f414af052b03292ddae18f887c98ff7,False,test,test,test,0.0,Alabama,signalized_intersection,night,Very_Poor,,,,,False,,2026-07-21T18:05:48.800080+00:00,,,,,,,
picek_real_53a27d327a7d,picek,real,1.0.0,2.0.0,real_videos/GSvQCAPnFGo_00.mp4,real_videos/GSvQCAPnFGo_00.mp4,reference,valid,success,processed,t-bone,4.583,68.0,0.8306308848282025,0.5676760468821443,0.7354836729455088,0.4951924582021194,0.9257780967108962,0.6401596355621694,normal,448.0,29.917,720,1280,14.946,2934962,3c816ea6c608a30381c763853df4ccd79caa56312a04fadf24934cdbe7461e31,False,test,test,test,0.0,Alabama,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.800127+00:00,,,,,,,
picek_real_5098fb1b0ab8,picek,real,1.0.0,2.0.0,real_videos/fgI4vUtP_1I_00.mp4,real_videos/fgI4vUtP_1I_00.mp4,reference,valid,success,processed,single,4.25,63.0,0.7337665630945571,0.3638670537018432,0.7119214861164055,0.3510675230296455,0.7556116400727088,0.3766665843740409,rain,448.0,29.917,720,1080,14.967,2081245,73df3a5c9eb842e52cde88edf88ff0c649c20ac28f28f564e6acfd55b06a7b1c,False,test,test,test,0.0,Alabama,highway,day,Poor,,,,,False,,2026-07-21T18:05:48.800161+00:00,,,,,,,
picek_real_35de16d1bae0,picek,real,1.0.0,2.0.0,real_videos/TthKPyywzu8_00.mp4,real_videos/TthKPyywzu8_00.mp4,reference,valid,success,processed,rear-end,5.0,74.0,0.4933970903611539,0.2997438929371745,0.4245504484827462,0.2531660207349241,0.5622437322395616,0.346321765139425,normal,434.0,30.0,1080,1624,14.452,1718869,93575463cf8e7f1dc4e4dc52a510275bdabfc56c186fd3d531544ebaad63aee9,False,test,test,test,0.0,Alabama,signalized_intersection,night,Very_Poor,,,,,False,,2026-07-21T18:05:48.800194+00:00,,,,,,,
picek_real_4a557ac0717f,picek,real,1.0.0,2.0.0,real_videos/LklNl33KztU_00.mp4,real_videos/LklNl33KztU_00.mp4,reference,valid,success,processed,single,6.667,100.0,0.8856381909989932,0.4097515182668828,0.8626222894548636,0.3939944448001852,0.9086540925431228,0.4255085917335803,normal,399.0,26.6,1080,1620,15.019,4892344,eb6fd2d547da776aff5e460baab03e5031136343f607aa19d99de2aa45bc9576,False,validation,train,test,0.0,Alabama,highway,day,Poor,,,,,False,,2026-07-21T18:05:48.800226+00:00,,,,,,,
picek_real_a733d4c586c8,picek,real,1.0.0,2.0.0,real_videos/tK1wd_HCYNo_00.mp4,real_videos/tK1wd_HCYNo_00.mp4,reference,valid,success,processed,t-bone,7.533,113.0,0.3420452834631443,0.3544730138897867,0.3066395099996558,0.3173713150665224,0.3774510569266328,0.391574712713051,normal,450.0,30.033,1080,1920,15.017,5886508,924a9c2fd19ed15fb919ccf2a1e432b070c811f1b836d851c634958ca0f00836,False,test,test,test,0.0,Alabama,grade_separated_intersection,night,Very_Poor,,,,,False,,2026-07-21T18:05:48.800265+00:00,,,,,,,
picek_real_ccca4e841d6e,picek,real,1.0.0,2.0.0,real_videos/mntY3Xh8lT4_00.mp4,real_videos/mntY3Xh8lT4_00.mp4,reference,valid,success,processed,sideswipe,4.833,70.0,0.3850172054978713,0.504110981824867,0.3654766336762277,0.4851146385315495,0.4045577773195149,0.5231073251181846,normal,359.0,24.583,720,1080,14.795,2322624,45cb32a972756082d11a04bb5a6037714c0de967ae7140cd2e4f7065f98481c7,False,test,test,test,0.0,Alabama,grade_separated_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.800301+00:00,,,,,,,
picek_real_2a1bc104dcfc,picek,real,1.0.0,2.0.0,real_videos/CzOWGXrwbp4_00.mp4,real_videos/CzOWGXrwbp4_00.mp4,reference,valid,success,processed,sideswipe,10.771,161.0,0.6540918293386159,0.161280539751021,0.6391040630459216,0.146485884646457,0.6690795956313101,0.1760751948555849,normal,201.0,23.583,384,854,9.402,548443,315cd93daf6404437356a44400d12b88d205fc9b806923bd41bbc3f6532770ac,False,test,test,test,0.0,Alabama,city_street,night,Poor,,,,,False,,2026-07-21T18:05:48.800337+00:00,,,,,,,
picek_real_bd4c32d9066f,picek,real,1.0.0,2.0.0,real_videos/7AFnEpBVrr4_00.mp4,real_videos/7AFnEpBVrr4_00.mp4,reference,valid,success,processed,t-bone,6.267,180.0,0.4874434283198117,0.656644992536654,0.4637005728707308,0.6210423751149234,0.5111862837688925,0.6922476099583845,normal,887.0,29.967,720,1280,29.567,3594133,4cc39442e80d27e537e9311bc344b0bc25ab8974846e80c942f4feb503fe31fe,False,test,test,test,0.0,Alabama,simple_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.800368+00:00,,,,,,,
picek_real_c24784734e4f,picek,real,1.0.0,2.0.0,real_videos/njJxs1KozgE_00.mp4,real_videos/njJxs1KozgE_00.mp4,reference,valid,success,processed,t-bone,5.583,83.0,0.5267383538433835,0.8393971376143474,0.4117630685812092,0.6935320982445411,0.6417136391055578,0.9852621769841536,normal,448.0,29.917,720,1280,14.946,3225733,605009d5f03381f45efb003d762102f9180a6a17812550895fec7cb526b21e12,False,test,test,test,0.0,Alabama,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.800399+00:00,,,,,,,
picek_real_53f6099e51f7,picek,real,1.0.0,2.0.0,real_videos/-AztVDZ6cEE_00.mp4,real_videos/-AztVDZ6cEE_00.mp4,reference,valid,success,processed,t-bone,2.167,33.0,0.4953426732572718,0.324778897189673,0.4647969212356334,0.2918801563727314,0.5258884252789102,0.3576776380066147,normal,396.0,26.375,720,1280,15.028,2093957,43e8ec09415aeac796a4b0ed16930db3f17e463c1c9102435b3451f2d1cc7e7f,False,test,test,test,0.0,Alabama,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.800455+00:00,,,,,,,
picek_real_8caf9f836ce1,picek,real,1.0.0,2.0.0,real_videos/kUp_0rJe_OI_00.mp4,real_videos/kUp_0rJe_OI_00.mp4,reference,valid,success,processed,t-bone,2.958,61.0,0.2734766886021191,0.1764453575757034,0.2459832944214017,0.1592067045994731,0.3009700827828365,0.1936840105519338,normal,627.0,29.958,720,900,20.904,2537523,b42953edc0c630905cbfe3dcb6dc02302e1455c4ba06279d348cfb41e58ad7e9,False,test,test,test,0.0,Alabama,signalized_intersection,day,Poor,,,,,False,,2026-07-21T18:05:48.800485+00:00,,,,,,,
picek_real_5d1fd1cef453,picek,real,1.0.0,2.0.0,real_videos/a8zHkZ_t16k_00.mp4,real_videos/a8zHkZ_t16k_00.mp4,reference,valid,success,processed,sideswipe,5.267,157.0,0.1996661851053679,0.5477836190270717,0.148537742631244,0.5334474210756918,0.2507946275794918,0.5621198169784517,normal,891.0,29.967,1080,1920,29.7,6069179,1a39a36000978a3b5d2f18e8e1b055e8d642584f6432b10d82e8b128507a16c6,False,test,test,test,0.0,Alabama,simple_intersection,day,Poor,,,,,False,,2026-07-21T18:05:48.800514+00:00,,,,,,,
picek_real_47e0fa701683,picek,real,1.0.0,2.0.0,real_videos/PQHiBa179Ew_00.mp4,real_videos/PQHiBa179Ew_00.mp4,reference,valid,success,processed,t-bone,5.567,168.0,0.6027765163851513,0.7624228678073462,0.5718655736309894,0.7441246499987477,0.633687459139313,0.7807210856159448,normal,899.0,29.967,720,1280,30.0,3178336,7f784bc92b019940a3e446b1a0794a1318f53891999b7553e1f3b6545e28c27e,False,test,test,test,0.0,Alabama,simple_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.800546+00:00,,,,,,,
picek_real_d93412cfdfeb,picek,real,1.0.0,2.0.0,real_videos/-SNFUobKjoM_00.mp4,real_videos/-SNFUobKjoM_00.mp4,reference,valid,success,processed,t-bone,13.533,403.0,0.8522509970202128,0.6598445829986814,0.7199818628393264,0.5786666306408692,0.984520131201099,0.7410225353564935,normal,897.0,30.0,720,1280,29.867,3518795,d45f68ebe17f9505711b367a4e754487d69a7ff35e635dddf5d3f9988085bcb1,False,test,test,test,0.0,Alabama,signalized_intersection,night,Good,,,,,False,,2026-07-21T18:05:48.800639+00:00,,,,,,,
picek_real_11be4fdf0fea,picek,real,1.0.0,2.0.0,real_videos/TahWBItdUvQ_00.mp4,real_videos/TahWBItdUvQ_00.mp4,reference,valid,success,processed,t-bone,3.625,58.0,0.338981505306811,0.1580440633319641,0.2769775823093047,0.1133224364330805,0.4009854283043172,0.2027656902308477,normal,75.0,4.709,720,1280,16.0,188185,588b30119be78eaa4f7bc13c16b7ef3022e4cfcdd4a77d60b03852bb31689410,False,test,test,test,0.0,Alabama,signalized_intersection,day,Very_Poor,,,,,False,,2026-07-21T18:05:48.800697+00:00,,,,,,,
picek_real_d29c651c3045,picek,real,1.0.0,2.0.0,real_videos/reXieySb4JI_00.mp4,real_videos/reXieySb4JI_00.mp4,reference,valid,success,processed,t-bone,6.633,99.0,0.7833905588212167,0.66746085040068,0.6971729653281271,0.6161897752884822,0.8696081523143063,0.7187319255128779,normal,450.0,30.0,1080,1620,15.017,6854825,c52e1e3dae724ab371e841b68536039529b7ad43193e7aaafd60562ba7462c04,False,test,test,test,0.0,Alabama,signalized_intersection,day,Fine,,,,,False,,2026-07-21T18:05:48.800735+00:00,,,,,,,
picek_real_02fef3d6fe74,picek,real,1.0.0,2.0.0,real_videos/m2uBNOFIvKk_00.mp4,real_videos/m2uBNOFIvKk_00.mp4,reference,valid,success,processed,t-bone,3.917,60.0,0.8960138875809516,0.5341186478406775,0.7921301503093976,0.4657163569428298,0.9998976248525054,0.6025209387385252,normal,462.0,29.958,720,1080,15.412,3587973,c010f2cdbd20d9f6efceea81aa8696e96cf73ef43e9f4c064fbb2b34784c94c9,False,test,test,test,0.0,Alabama,signalized_intersection,night,Fine,,,,,False,,2026-07-21T18:05:48.800768+00:00,,,,,,,
picek_real_60d209f43bf4,picek,real,1.0.0,2.0.0,real_videos/VXuNX_OYkig_00.mp4,real_videos/VXuNX_OYkig_00.mp4,reference,valid,success,processed,t-bone,1.333000000000001,40.0,0.4704825176024403,0.617318263799221,0.4576092882925188,0.6066672027747414,0.4833557469123617,0.6279693248237004,normal,215.0,7.2,1080,1920,29.862,850216,32b32ac05c5f397d4ec72be9268d072c4af77617716f6a9d6bb81a1b60d10514,False,test,test,test,0.0,Alabama,signalized_intersection,night,Poor,,,,,False,,2026-07-21T18:05:48.800800+00:00,,,,,,,
